﻿时间,收盘点位,市值,PE-TTM(加权平均值)
2018-04-04,2860.96,13060607222478.7,8.3543
2018-04-03,2864.57,13087823385231.8,8.3717
2018-04-02,2895.96,13188673496153.102,8.4333
2018-03-30,2919.01,13368581008435.102,8.5448
2018-03-29,2919.41,13428778226872.902,8.5863
2018-03-28,2876.48,13177971663897.701,8.4278
2018-03-27,2912.97,13286911693307.201,8.5511
2018-03-26,2903.31,13306839540028.002,8.5904
2018-03-23,2937.09,13732072053455.5,8.8749
2018-03-22,3008.69,14009474671419.906,9.0746
2018-03-21,3028.39,14093556522705.6,9.1291
2018-03-20,3033.19,14127462509756.602,9.151
2018-03-19,3027.69,14000996869760.398,9.0691
2018-03-16,3041.48,13948017195678.9,9.035
2018-03-15,3065.34,14099920600441.701,9.1334
2018-03-14,3066.81,14067831241289.701,9.1126
2018-03-13,3076.26,14147762557473.201,9.1615
2018-03-12,3088.13,14127860642428.502,9.1486
2018-03-09,3085.14,14182882983690.098,9.1663
2018-03-08,3078.45,14172049061634.701,9.1593
2018-03-07,3065.7,14204837232062.402,9.2012
2018-03-06,3072.82,14133262952564,9.1548
2018-03-05,3047.26,14113702674188.299,9.1421
2018-03-02,3044.76,14152570518447.3,9.1646
2018-03-01,3050.07,14221362171074.402,9.2091
2018-02-28,3049.25,14230895436928.102,9.2153
2018-02-27,3078.97,14463790709370.8,9.3661
2018-02-26,3123.34,14810614066742.305,9.5907
2018-02-23,3096.04,14780242710582.2,9.5711
2018-02-22,3084.18,14688244621772.5,9.5115
2018-02-14,3018.66,14334893302775.201,9.2827
2018-02-13,3015.59,14265514303319.8,9.2377
2018-02-12,2975.95,14013583210066.998,9.0746
2018-02-09,2973.39,14156389666584.5,9.1671
2018-02-08,3091,14621963690160.102,9.4686
2018-02-07,3149.07,15188743394858.502,9.8356
2018-02-06,3217.04,15818500999310.305,10.2434
2018-02-05,3293.46,16128189818315.2,10.4439
2018-02-02,3241.99,15729258579004.2,10.1856
2018-02-01,3211.97,15677751067392.299,10.1522
2018-01-31,3217.72,15455369727860.8,10.0082
2018-01-30,3222.98,15263492223129.8,9.884
2018-01-29,3257.97,15541924946459.3,10.0643
2018-01-26,3279.41,15607755094494.502,10.1069
2018-01-25,3251.4,15514123789106.299,10.0463
2018-01-24,3265.14,15614201761188.4,10.1111
2018-01-23,3257.17,15634702569955.4,10.1244
2018-01-22,3201.89,15064340788311,9.755
2018-01-19,3181.03,15062802153941.9,9.754
2018-01-18,3168.76,14951843717720.9,9.6822
2018-01-17,3140.63,14521450526325.701,9.4035
2018-01-16,3137.04,14394024900173.805,9.321
2018-01-15,3109.71,14295404791321.3,9.2571
2018-01-12,3117.06,14079221398973.3,9.1171
2018-01-11,3108.17,14005118617603,9.0691
2018-01-10,3115.52,13944157380551.5,9.0296
2018-01-09,3100.45,13718777637701.1,8.8837
2018-01-08,3107.42,13755954076835.201,8.9078
2018-01-05,3077.68,13722655865869,8.8862
2018-01-04,3053.53,13635355458055.803,8.8297
2018-01-03,3048.59,13654902389106.799,8.8423
2018-01-02,3039.24,13635470645753.4,8.8297
2017-12-29,2993.99,13479490497772.803,8.7287
2017-12-28,2977.95,13381450931827.9,8.6653
2017-12-27,2965.43,13320181173360.701,8.6256
2017-12-26,2982.88,13428375662829.197,8.6956
2017-12-25,2964.52,13294970040002.3,8.6093
2017-12-22,2964.06,13222124774613.201,8.5621
2017-12-21,2964.3,13228947262110.898,8.5665
2017-12-20,2952.46,13213175498915.3,8.5563
2017-12-19,2956.97,13200242141038.102,8.5479
2017-12-18,2933.08,13040954334733.4,8.4448
2017-12-15,2925.48,12959222295471.701,8.3918
2017-12-14,2950.89,13073111254990,8.4656
2017-12-13,2962.8,13134282261269.4,8.5052
2017-12-12,2942.59,13037044421341.102,8.4422
2017-12-11,2978.41,13195876816083.898,8.5451
2017-12-08,2954.49,13637445048329.8,8.6297
2017-12-07,2959.45,13691096142089.4,8.6636
2017-12-06,2986.66,13824279752683.303,8.7479
2017-12-05,3012.61,13945290276167.1,8.8245
2017-12-04,2982.68,13695666757392,8.6665
2017-12-01,2979.62,13669544172769.203,8.65
2017-11-30,2986.05,13762962963303.5,8.7091
2017-11-29,3002.8,13808843419155.2,8.7381
2017-11-28,3004.42,13781638155031.3,8.7209
2017-11-27,3013.76,13916518026359.8,8.8063
2017-11-24,3032.37,14011140192296.6,8.8661
2017-11-23,3043.47,14052303847136.201,8.8922
2017-11-22,3113.41,14278170894028.5,9.0351
2017-11-21,3092.98,13971179725964.701,8.8408
2017-11-20,3069.23,13945201903267.402,8.8244
2017-11-17,3052.45,13831232073267.398,8.7523
2017-11-16,3010.11,13495104740290.9,8.5396
2017-11-15,3011.11,13550386049280.8,8.5746
2017-11-14,3035.28,13591664537599.2,8.6007
2017-11-13,3046.67,13610385300586.7,8.6125
2017-11-10,3018.95,13482819563660.398,8.5318
2017-11-09,3007.71,13591321746844.803,8.6005
2017-11-08,2991.81,13627750020270.5,8.6235
2017-11-07,2984.09,13620966535194.1,8.6192
2017-11-06,2963.65,13514800368481.701,8.552
2017-11-03,2956.19,13591754376534.5,8.6007
2017-11-02,2962.92,13600487026328.4,8.6063
2017-11-01,2966.67,13599916112888.102,8.6059
2017-10-31,2987.85,13668901447257.201,8.6496
2017-10-30,3002.89,13816735441436,8.7931
2017-10-27,3006.46,13759644191435.195,8.8174
2017-10-26,2991.84,13592666485594.2,8.7271
2017-10-25,2999.36,13718262487800.1,8.8201
2017-10-24,2996.35,13771352931656.4,8.8484
2017-10-23,2973.32,13678341664703.602,8.7889
2017-10-20,2979.23,13772672882412.1,8.8496
2017-10-19,2981.6,13865605797774.9,8.9093
2017-10-18,2976.42,13806509325451.805,8.8713
2017-10-17,2944.18,13609265710356.303,8.7446
2017-10-16,2950.38,13669888256124,8.7835
2017-10-13,2952.06,13566209826272.1,8.7169
2017-10-12,2956.62,13631978745607.201,8.7592
2017-10-11,2951.95,13654709691977.3,8.7738
2017-10-10,2942.78,13569283425481.7,8.7189
2017-10-09,2947.16,13549645187353.2,8.7063
2017-09-29,2919.67,13455663032387.404,8.6459
2017-09-28,2916.99,13480120453340.2,8.6616
2017-09-27,2921.58,13486684898602.602,8.6658
2017-09-26,2919.62,13577786050874,8.7243
2017-09-25,2924.71,13609737645433.602,8.7449
2017-09-22,2924.95,13494766200966.6,8.671
2017-09-21,2916.08,13434211423704.3,8.6321
2017-09-20,2906.57,13290507768228.898,8.5397
2017-09-19,2901.42,13301966235161.701,8.5471
2017-09-18,2899.12,13260547910542.201,8.5205
2017-09-15,2891.72,13303278489261.8,8.548
2017-09-14,2902.98,13395814591439.3,8.6074
2017-09-13,2915.41,13512144926105.398,8.6822
2017-09-12,2920.6,13551947111559.9,8.7077
2017-09-11,2907.69,13485277608276.803,8.6649
2017-09-08,2905.61,13503521525393.701,8.6766
2017-09-07,2905.38,13513321105023.898,8.6829
2017-09-06,2913.67,13594082313892.203,8.7348
2017-09-05,2918.94,13641124842638.902,8.765
2017-09-04,2913.56,13514975178200.3,8.684
2017-09-01,2906.25,13405684704187.201,8.6138
2017-08-31,2904.41,13545611696927.006,8.736
2017-08-30,2921.6,13672258237889.3,8.9147
2017-08-29,2931.23,13777471412188.803,9.0162
2017-08-28,2930.51,13723082039659.602,8.9815
2017-08-25,2920.14,13747466827475.201,8.9857
2017-08-24,2873.95,13390515573932.7,8.764
2017-08-23,2875.59,13348096110894.299,8.7362
2017-08-22,2872.06,13206619572319.9,8.6506
2017-08-21,2865.65,13131472319370.102,8.6147
2017-08-18,2856.8,13105127790079.402,8.604
2017-08-17,2851.74,13117008635872.102,8.6118
2017-08-16,2836.92,13078652837469.5,8.5866
2017-08-15,2847.96,13131639728567.5,8.6214
2017-08-14,2826.98,12950801659252.5,8.5027
2017-08-11,2821,12985797438246.602,8.5257
2017-08-10,2863.65,13090009859884.098,8.593
2017-08-09,2869.25,13115373801143.3,8.6096
2017-08-08,2876.87,13287776695117.805,8.7228
2017-08-07,2886.46,13280509859869.002,8.7181
2017-08-04,2879.02,13276157104574.998,8.7142
2017-08-03,2887.23,13315574653644,8.74
2017-08-02,2911.93,13434450187042.8,8.8181
2017-08-01,2919.94,13342456148836.498,8.745
2017-07-31,2900.28,13210187832235.5,8.6583
2017-07-28,2901.5,13239117460769.5,8.6773
2017-07-27,2901.05,13196000772776.502,8.649
2017-07-26,2900.81,13255910887114.3,8.6883
2017-07-25,2914.53,13181049538540.5,8.6392
2017-07-24,2921.67,13092964091434.002,8.5815
2017-07-21,2914.44,13044591175819.4,8.5498
2017-07-20,2916.7,13074915868500.4,8.5696
2017-07-19,2896.06,13012808625100.6,8.5289
2017-07-18,2867.14,12976550866936.502,8.5052
2017-07-17,2875.59,13057980496080.4,8.5585
2017-07-14,2882.42,12861843443872.8,8.43
2017-07-13,2864.21,12821155645596.9,8.4033
2017-07-12,2850.15,12724473939520.6,8.34
2017-07-11,2858.73,12699692182488.299,8.3237
2017-07-10,2848.32,12647547483824.502,8.2895
2017-07-07,2862.9,12613053154192.7,8.2669
2017-07-06,2857.82,12636933672839.504,8.2826
2017-07-05,2848.56,12619412932808.102,8.2711
2017-07-04,2831.58,12571218571835.102,8.2395
2017-07-03,2847.38,12609922614426.998,8.2649
2017-06-30,2850.68,12637565570266.998,8.283
2017-06-29,2851.4,12677371757396.5,8.3091
2017-06-28,2837.26,12585451493253.102,8.2488
2017-06-27,2849.98,12601293143980.201,8.2592
2017-06-26,2843.56,12551234418788.303,8.2264
2017-06-23,2823.91,12540956780458.201,8.2197
2017-06-22,2803.78,12468573981152.201,8.1722
2017-06-21,2792.82,12335083592452.8,8.0847
2017-06-20,2764.72,12272965036123.1,8.044
2017-06-19,2772.13,12255867779041.102,8.0328
2017-06-16,2756.16,12227754785356.3,8.0144
2017-06-15,2778.17,12291263714052.303,8.056
2017-06-14,2797.55,12409528483822.5,8.1335
2017-06-13,2840.64,12543649279337.8,8.2214
2017-06-12,2832.67,12541355572003.1,8.2199
2017-06-09,2829.82,12553336043704.498,8.2278
2017-06-08,2822.77,12523654476669.604,8.2083
2017-06-07,2795.73,12469924940966.902,8.1731
2017-06-06,2771.84,12384945618481.8,8.1174
2017-06-05,2762.99,12356344434354.299,8.0987
2017-06-02,2792.8,12602354938134.6,8.2599
2017-06-01,2794.78,12659919783891.701,8.2976
2017-05-31,2782.79,12559772027276,8.232
2017-05-26,2772.81,12498234517405.4,8.1917
2017-05-25,2763.49,12439262605950.402,8.153
2017-05-24,2724.02,12231686749109.803,8.017
2017-05-23,2724.17,12239400455774.2,8.022
2017-05-22,2705.12,12059681984689.697,7.9042
2017-05-19,2700.67,11968578335190.602,7.8445
2017-05-18,2699.86,11962653644556.402,7.8406
2017-05-17,2711.83,11972147259646.502,7.8461
2017-05-16,2725.09,12054478369948.6,7.9
2017-05-15,2711.2,12120095778714,7.943
2017-05-12,2697.55,12088787743503.2,7.9225
2017-05-11,2671.67,11880529396516,7.786
2017-05-10,2653.26,11778972657162.5,7.7195
2017-05-09,2670.67,11772286381985,7.7151
2017-05-08,2674.83,11819112405038.502,7.7458
2017-05-05,2673.23,11767651249411.998,7.712
2017-05-04,2678.47,11743405646980.4,7.6962
2017-05-03,2683.62,11752158866797,7.7019
2017-05-02,2695.61,11798876419440.2,7.7325
2017-04-28,2713.99,11888014418563.3,7.8592
2017-04-27,2726.45,11894536860734.902,7.9728
2017-04-26,2726.52,11870520559769.9,7.9755
2017-04-25,2722.29,11832380687843.002,7.9346
2017-04-24,2719.88,11836929202584.1,7.9377
2017-04-21,2739.66,11860158720268.6,7.9557
2017-04-20,2723.63,11721290933700.6,7.863
2017-04-19,2714.51,11700801893793.9,7.8488
2017-04-18,2732.04,11795269095241.504,7.912
2017-04-17,2750.3,11903498325164.1,7.9815
2017-04-14,2759.95,11901165894499.502,7.9779
2017-04-13,2780.93,11964597863225.5,8.0204
2017-04-12,2779,12013092508281.701,8.0435
2017-04-11,2787.17,12007780148894.4,8.04
2017-04-10,2785.19,12030475125372.9,8.0582
2017-04-07,2784.51,12069504730925.002,8.0794
2017-04-06,2781.82,12022537778606.5,8.0479
2017-04-05,2779.6,12014248477943.6,8.0445
2017-03-31,2749.11,11927041351536.8,7.93
2017-03-30,2724.7,11833384088150.201,7.874
2017-03-29,2731.07,11839150016740.102,7.8885
2017-03-28,2733.3,11821644507808.201,7.8804
2017-03-27,2743.32,11853270847323,7.902
2017-03-24,2743.03,11813962983003.7,7.9373
2017-03-23,2716.77,11725550393502.5,7.884
2017-03-22,2713.17,11703300630536.7,7.8692
2017-03-21,2733.94,11810374109978.299,7.9352
2017-03-20,2717.53,11768004501034.502,7.9002
2017-03-17,2702.54,11700849118306.6,7.8859
2017-03-16,2734.03,11798889158405.3,7.952
2017-03-15,2726.43,11791714369762.502,7.9471
2017-03-14,2718.65,11775205406572.902,7.936
2017-03-13,2716.84,11757023681362.102,7.9238
2017-03-10,2688.97,11665276693783.398,7.8622
2017-03-09,2690.43,11683039022832.902,7.8741
2017-03-08,2710.96,11743803076477.398,7.9151
2017-03-07,2715.22,11746583091843.502,7.917
2017-03-06,2714.35,11706345547708.5,7.8899
2017-03-03,2711.24,11721953586095.102,7.9004
2017-03-02,2712.44,11775805443700,7.9367
2017-03-01,2725.29,11820336149407.201,7.9667
2017-02-28,2725.08,11827731311604.402,7.9717
2017-02-27,2716.4,11814069911608.398,7.9625
2017-02-24,2733.5,11850459546322.8,7.9881
2017-02-23,2738.52,11878977861815.9,8.0073
2017-02-22,2748.24,11904596065860.102,8.0246
2017-02-21,2734.98,11860014055037.6,7.9946
2017-02-20,2732.25,11857063255014.8,7.9926
2017-02-17,2692.27,11699701293708.6,7.8865
2017-02-16,2713.38,11810170469954.201,7.961
2017-02-15,2703.58,11790849039909.902,7.9479
2017-02-14,2693.6,11683146040005.902,7.8753
2017-02-13,2699.8,11689944519944.299,7.8799
2017-02-10,2691.68,11631120272224.1,7.8403
2017-02-09,2674,11541191338425.701,7.7797
2017-02-08,2664.12,11501838302699.7,7.7531
2017-02-07,2657.9,11483566940071.701,7.7408
2017-02-06,2656.27,11508408161579.6,7.7576
2017-02-03,2649.09,11504992491978.598,7.7553
2017-01-26,2670.18,11619128893850.7,7.8322
2017-01-25,2668.25,11564124664982.902,7.7951
2017-01-24,2661.94,11543359143803.5,7.7811
2017-01-23,2647.87,11447086100240.902,7.7162
2017-01-20,2648.73,11458032382202.2,7.7236
2017-01-19,2632.31,11432247568237.201,7.7062
2017-01-18,2638.53,11428770802694.6,7.7039
2017-01-17,2625.75,11384237332912.402,7.6739
2017-01-16,2629.66,11410585781933.3,7.6916
2017-01-13,2602.65,11257647798672.201,7.5885
2017-01-12,2587.23,11180615079432,7.5366
2017-01-11,2597.65,11234437449628.7,7.5729
2017-01-10,2615.6,11226200508498.998,7.5673
2017-01-09,2625.68,11241525155404.3,7.5777
2017-01-06,2613.28,11208087601826.7,7.5551
2017-01-05,2618.8,11226899196281.002,7.5678
2017-01-04,2615.45,11200206812781.8,7.5498
2017-01-03,2596.39,11158439626991.701,7.5216
2016-12-30,2574.13,11066459097281.1,7.4596
2016-12-29,2562.56,11026251627400.602,7.4325
2016-12-28,2565.44,11021091478135.7,7.4291
2016-12-27,2572.86,11039829963739.3,7.4417
2016-12-26,2579.48,11097043432776,7.4803
2016-12-23,2573.94,11047963535872.5,7.4472
2016-12-22,2596.11,11098188979501.3,7.481
2016-12-21,2592.65,11109293045322.201,7.4885
2016-12-20,2566.32,11025560731475.201,7.4321
2016-12-19,2582.36,11107899384075.9,7.4876
2016-12-16,2587.85,11132538651911.701,7.5042
2016-12-15,2587.17,11173908372002.799,7.5321
2016-12-14,2635.36,11461103485127.6,7.7257
2016-12-13,2650.12,11485794740389.201,7.7423
2016-12-12,2667.96,11620018988538,7.8328
2016-12-09,2706.11,12080237879399.1,8.5618
2016-12-08,2682.2,11874501020905.102,8.416
2016-12-07,2681.24,11865794926835.9,8.4098
2016-12-06,2666.38,11872676275455.3,8.4147
2016-12-05,2676,11929552223738.799,8.455
2016-12-02,2705.96,12032727061450.3,8.5282
2016-12-01,2728.07,12004290818312.004,8.508
2016-11-30,2701.09,11928341023718.201,8.4542
2016-11-29,2739.05,12091908419037.803,8.5701
2016-11-28,2721.22,11973616075267.002,8.4863
2016-11-25,2705.72,11878844523390.8,8.4191
2016-11-24,2678.51,11720256827240.9,8.3067
2016-11-23,2667.89,11728649991836.799,8.3126
2016-11-22,2665.68,11687118496636.799,8.2832
2016-11-21,2640.01,11570548511467.402,8.2006
2016-11-18,2616.78,11471410599870.398,8.1303
2016-11-17,2626.48,11502145058041.9,8.1521
2016-11-16,2618.35,11491619780961.201,8.1446
2016-11-15,2618.72,11496743745350.7,8.1483
2016-11-14,2625.33,11528983371688.203,8.1711
2016-11-11,2618.81,11503117306922.5,8.1528
2016-11-10,2604.58,11473147887514.6,8.1316
2016-11-09,2570.05,11363237704826.402,8.0537
2016-11-08,2586.73,11429928248683.7,8.1009
2016-11-07,2577.2,11394441871509.9,8.0758
2016-11-04,2563.9,11364039327235.201,8.0542
2016-11-03,2568.37,11385894752510.102,8.0697
2016-11-02,2548.24,11313827834316.2,8.0186
2016-11-01,2571.07,11400057811408.8,8.0798
2016-10-31,2557.67,11360544831252.3,8.0517
2016-10-28,2560.32,11381657254825.303,8.1376
2016-10-27,2570.05,11351457472457.4,8.1714
2016-10-26,2571.37,11387537155437.7,8.1917
2016-10-25,2593,11470688246561.9,8.2363
2016-10-24,2590.81,11481407513566.002,8.2669
2016-10-21,2559.47,11346489307504.002,8.17
2016-10-20,2544.13,11277035824106.7,8.1178
2016-10-19,2543.25,11268414660523.104,8.1116
2016-10-18,2543.69,11260030389185.104,8.1056
2016-10-17,2508.36,11153581349467.201,8.029
2016-10-14,2525.27,11216917691947.9,8.0749
2016-10-13,2524.89,11192492286682.201,8.0573
2016-10-12,2515,11197310655804.904,8.0608
2016-10-11,2524.27,11240325892450.201,8.0918
2016-10-10,2516.48,11228507699322,8.0833
2016-09-30,2477.58,11115882928400.201,8.004
2016-09-29,2479.17,11119711345287.002,8.0067
2016-09-28,2471.97,11066220850506.303,7.9682
2016-09-27,2476.09,11115477710833,8.0037
2016-09-26,2465.02,11061011706498.7,7.9645
2016-09-23,2500.14,11178905468906.1,8.0494
2016-09-22,2511.1,11176268971033.898,8.0475
2016-09-21,2494.01,11111395152295.5,8.0008
2016-09-20,2494.19,11095945901432.7,7.9896
2016-09-19,2489.46,11105852065921.6,7.9968
2016-09-14,2465.81,11050258554829.3,7.9567
2016-09-13,2490.11,11157810030046.7,8.0342
2016-09-12,2493.85,11178825310523.7,8.0493
2016-09-09,2531.07,11313102989601.799,8.146
2016-09-08,2551.35,11364189110879.3,8.1828
2016-09-07,2544.73,11365489384516.5,8.1837
2016-09-06,2540.65,11357633412651.6,8.1781
2016-09-05,2531.29,11389702118541.9,8.2011
2016-09-02,2524,11389748502960.9,8.2012
2016-09-01,2517.01,11367330731252,8.185
2016-08-31,2534.7,11408198015304.605,8.2145
2016-08-30,2524.43,11370554295445.5,8.2058
2016-08-29,2519.2,11305713192767.098,8.1645
2016-08-26,2520.05,11340093608033.201,8.1312
2016-08-25,2523.09,11377536802949.8,8.1501
2016-08-24,2536.62,11412804773260.9,8.1514
2016-08-23,2541.05,11418431191288.2,8.1642
2016-08-22,2543.89,11385277214645.8,8.1416
2016-08-19,2557.77,11379987214000.299,8.1377
2016-08-18,2550.89,11353674239980.303,8.1254
2016-08-17,2559.15,11404045071255.3,8.1615
2016-08-16,2552.79,11418107314362.002,8.1715
2016-08-15,2578.9,11608195478258.3,8.3079
2016-08-12,2522.05,11384508756043.5,8.1484
2016-08-11,2467.55,11152395413142.7,7.9823
2016-08-10,2473.74,11084349508442.4,7.9359
2016-08-09,2481.31,11091005288794.4,7.9401
2016-08-08,2462.85,11028825537124.5,7.8956
2016-08-05,2437.69,10970296919362.898,7.853
2016-08-04,2437.66,10953802721651.502,7.842
2016-08-03,2438.11,10964719087930.498,7.8498
2016-08-02,2437.46,11000976525220.201,7.8663
2016-08-01,2429.44,10985263459535.6,7.8571
2016-07-29,2443.33,10954412656084.201,7.8351
2016-07-28,2448.45,10956176989353.602,7.8363
2016-07-27,2424.79,10968073756905.7,7.8449
2016-07-26,2446.36,10987381351558.3,7.8587
2016-07-25,2418.19,10894520560450.7,7.7928
2016-07-22,2408.11,10866900523214.7,7.7731
2016-07-21,2427.72,10931842178530.201,7.8195
2016-07-20,2410.58,10899521669668.902,7.7964
2016-07-19,2418.12,10952727101438.102,7.8344
2016-07-18,2429.32,11030264529317.4,7.8899
2016-07-15,2420.87,10986062964273.098,7.8583
2016-07-14,2414.56,10931014835494.203,7.8189
2016-07-13,2426.9,10996033421819.4,7.8654
2016-07-12,2422.24,10964159474073.799,7.8426
2016-07-11,2362.29,10757448911950.102,7.6948
2016-07-08,2353.92,10720427097864.4,7.6683
2016-07-07,2380.98,10921148087856.1,7.8119
2016-07-06,2388.35,10963430610322.9,7.8421
2016-07-05,2390.65,10971679512158,7.848
2016-07-04,2382.21,10953395994625.7,7.8349
2016-07-01,2340.36,10817087652018.104,7.7374
2016-06-30,2333.41,10775762664398.8,7.7079
2016-06-29,2335.67,10813724776122.799,7.735
2016-06-28,2324.21,10759005254404.102,7.6959
2016-06-27,2318.28,10742802723105,7.6843
2016-06-24,2294.53,10682676949889.701,7.6413
2016-06-23,2330.95,10848001700166.2,7.7595
2016-06-22,2347.01,10878836923342.898,7.7816
2016-06-21,2329.82,10820843382479.502,7.7401
2016-06-20,2330.34,10812663046622.402,7.7343
2016-06-17,2328.79,10774509489122.898,7.707
2016-06-16,2313.9,10736815828057.8,7.68
2016-06-15,2329.43,10793980264293.4,7.7209
2016-06-14,2303.7,10764743581883.602,7.7
2016-06-13,2297.07,10724429905186.6,7.6711
2016-06-08,2355.55,10894535070336.201,7.7928
2016-06-07,2372.59,10911385020090.5,7.8049
2016-06-06,2378.43,10900322202564.201,7.797
2016-06-03,2383.26,10922940926010.1,7.8131
2016-06-02,2376.57,10868984242796.998,7.7745
2016-06-01,2373.95,10878064276429.9,7.781
2016-05-31,2382.42,10930749386594.002,7.8187
2016-05-30,2320.09,10710461142424.602,7.6612
2016-05-27,2315.15,10652434878035.5,7.6196
2016-05-26,2307.27,10644482325316.602,7.614
2016-05-25,2302.55,10620707001247,7.597
2016-05-24,2301.4,10611667054624.002,7.5905
2016-05-23,2313.86,10634530780492.4,7.6068
2016-05-20,2309.34,10622093776272.002,7.5979
2016-05-19,2302.79,10588300773630.299,7.5738
2016-05-18,2303.4,10607918750251.498,7.5878
2016-05-17,2324.67,10623190523829.3,7.5987
2016-05-16,2332.39,10629423610745.701,7.6032
2016-05-13,2321.02,10595741964803.5,7.5791
2016-05-12,2319.45,10590579951232.7,7.5754
2016-05-11,2313.09,10595327668042.9,7.5788
2016-05-10,2299.36,10551929068794,7.5478
2016-05-09,2301.46,10554546842892,7.5496
2016-05-06,2364.81,10723991910769.2,7.6708
2016-05-05,2427.21,10890577827606.102,7.79
2016-05-04,2429.5,10889067118361.201,7.7889
2016-05-03,2438.47,10925524985380.7,7.815
2016-04-29,2407.02,10837601839436.5,7.7738
2016-04-28,2414.87,10897292202151.4,7.7449
2016-04-27,2414.67,10881910972636.201,7.7267
2016-04-26,2429.87,10910975505305.3,7.7482
2016-04-25,2420.88,10890747917313.6,7.7329
2016-04-22,2417.32,10911528878837.701,7.7472
2016-04-21,2416.84,10894708308548,7.7412
2016-04-20,2424.39,10914095486701.9,7.755
2016-04-19,2459.91,10995812136637.201,7.8123
2016-04-18,2452.91,10979894468101.4,7.8094
2016-04-15,2476.3,11092737634475.701,7.8894
2016-04-14,2481.65,11102086175173.902,7.8935
2016-04-13,2474.49,11101086112352.502,7.8928
2016-04-12,2439.01,10898473699795.9,7.7488
2016-04-11,2447.25,10908580150423.8,7.747
2016-04-08,2409.13,10794252621014,7.6653
2016-04-07,2422.72,10842908235499,7.6999
2016-04-06,2456.75,10952587151532.7,7.7835
2016-04-05,2457.3,10984552736521.2,7.8062
2016-04-01,2421.69,10940576879901.3,7.776
2016-03-31,2412.31,10879157970620.6,7.7343
2016-03-30,2411.5,10904082548058.6,7.7364
2016-03-29,2353.88,10669637562472.2,7.626
2016-03-28,2380.01,10746868772490.9,7.6893
2016-03-25,2393.29,10795065366204.3,7.7252
2016-03-24,2379.03,10762308243467.4,7.6609
2016-03-23,2418.5,10910226562682.9,7.7327
2016-03-22,2424.46,10925700665347.6,7.7437
2016-03-21,2433.99,10988597554464.598,7.7883
2016-03-18,2404.4,10941032556712.3,7.7552
2016-03-17,2380.7,10906247627204.7,7.7311
2016-03-16,2366.17,10944760202459.1,7.7584
2016-03-15,2347.17,10768647085378.402,7.6336
2016-03-14,2334.16,10734850822126.3,7.6096
2016-03-11,2303.11,10698521240602.6,7.5839
2016-03-10,2301.4,10659402766958.102,7.5562
2016-03-09,2347.93,10857765534426.1,7.6968
2016-03-08,2374.46,10846526551506.6,7.6888
2016-03-07,2375.59,10816399534331.398,7.6667
2016-03-04,2358.87,10857790009823.3,7.696
2016-03-03,2334.38,10529696133083.5,7.4634
2016-03-02,2327.56,10486480092777.602,7.4328
2016-03-01,2229.08,10192329665829.201,7.2243
2016-02-29,2192.79,10119478459659.6,7.1727
2016-02-26,2230.44,10146374730505.1,7.1917
2016-02-25,2204.29,10020671773115.3,7.1026
2016-02-24,2348.98,10445434390261.9,7.4037
2016-02-23,2337.04,10410110729096.201,7.3787
2016-02-22,2355.28,10495593075099.5,7.4393
2016-02-19,2303.46,10304390828763.902,7.3037
2016-02-18,2311.64,10360601796324.799,7.3436
2016-02-17,2312.62,10386671234184.602,7.3621
2016-02-16,2289.02,10304146811292.3,7.3036
2016-02-15,2226.6,10064531823154.1,7.1337
2016-02-05,2241.46,10169616335247.3,7.2082
2016-02-04,2245.42,10184106169995.6,7.2185
2016-02-03,2219.74,10098915502956.8,7.1581
2016-02-02,2234.19,10207149883916.7,7.2348
2016-02-01,2192.95,10103002022765.602,7.161
2016-01-29,2224.29,10303296529121.102,7.303
2016-01-28,2165.93,10120912206338.799,7.1737
2016-01-27,2217.52,10245033573247.201,7.2617
2016-01-26,2221.31,10194073378680.2,7.2256
2016-01-25,2368.42,10719240790176,7.5978
2016-01-22,2352.32,10680210797985.1,7.5701
2016-01-21,2324.83,10579583836538.5,7.4988
2016-01-20,2392.37,10776649504235.4,7.6385
2016-01-19,2428.7,10879929945929.5,7.7117
2016-01-18,2359.62,10641002294481.9,7.5423
2016-01-15,2362.28,10701816166989.9,7.5854
2016-01-14,2449.33,11018221058600.1,7.8097
2016-01-13,2403.13,10934586045957.6,7.7504
2016-01-12,2441.82,11060390401718.299,7.8396
2016-01-11,2443.11,11036485406553.3,7.8227
2016-01-08,2573.54,11473812569159,8.1326
2016-01-07,2507.96,11285803161346.9,7.9994
2016-01-06,2687.92,11788998359456.9,8.356
2016-01-05,2619.66,11585601551947.002,8.2119
2016-01-04,2606.43,11559300925399.9,8.1932
2015-12-31,2784.95,12051749957584.303,8.5423
2015-12-30,2802.69,12118754842048.8,8.5898
2015-12-29,2797.42,12125660595543.6,8.5947
2015-12-28,2775.24,12047693543509.299,8.5394
2015-12-25,2847.55,12299875698192.799,8.7181
2015-12-24,2835.51,12282809934775.6,8.706
2015-12-23,2863.82,12344236697610.398,8.7496
2015-12-22,2869.89,12347334800822.402,8.7518
2015-12-21,2862.68,12383055542895.002,8.7771
2015-12-18,2792.43,12170247047006.7,8.6263
2015-12-17,2794.79,12136943262693.201,8.6027
2015-12-16,2743.13,12017731771951.6,8.5182
2015-12-15,2746.25,12005329552222.3,8.5094
2015-12-14,2758.41,12124664498746.398,8.594
2015-12-11,2695.95,12192651190368.6,8.4383
